id,순위,마번,마명,산지,성별,연령,중량,기수명,조교사명,마주명,마체중,단승,연승,장구현황,구간별순위,S-1F,1코너,2코너,3코너,G-3F,4코너,G-1F,경주기록,날짜,날씨,주로상태,등급,거리
2246,6,9,엠제이퀸,한,암,3세,54,송재철,김동균,박정재,481,65,25.7,"계란형큰, 망사눈",2-   -   - 2- 2- 2- 2,00:13.3,  ,  ,00:30.4,00:42.7,00:49.2,  ,01:22.4,2021년05월02일(일),맑음,포화,국6등급,1300M
2247,7,12,최강블랙,한,암,3세,54,안토니오,리카디,함춘,475,2.9,1.6,"양털코,혀보정큰+,계란형큰-",6-   -   - 3- 3- 4- 4,00:13.7,  ,  ,00:30.4,00:42.9,00:49.4,  ,01:22.4,2021년05월02일(일),맑음,포화,국6등급,1300M
2248,8,13,케이엔여신,한,암,4세,54,장추열,박대흥,조경수,473,99.8,22,,10-   -   - 7- 7- 7- 7,00:14.0,  ,  ,00:31.1,00:43.4,00:49.8,  ,01:22.8,2021년05월02일(일),맑음,포화,국6등급,1300M
2249,9,6,본투글로리,한,암,4세,54,조상범,최봉주,박정배,486,463.6,25.7,"계란형큰, 망사눈",12-   -   - 13- 13- 12- 11,00:14.6,  ,  ,00:32.3,00:44.9,00:51.3,  ,01:23.1,2021년05월02일(일),맑음,포화,국6등급,1300M
2250,10,8,미스엘리트,한,암,4세,54,빅투아르,서홍수,태희종합건설,432,177.4,5,망사,5-   -   - 4- 5- 5- 6,00:13.6,  ,  ,00:30.8,00:43.1,00:49.5,  ,01:23.1,2021년05월02일(일),맑음,포화,국6등급,1300M
2251,11,11,삼상,한,암,3세,54,우에다,임봉춘,이종천,469,98.4,37.8,"망사, 반가지큰",11-   -   - 10- 11- 11- 10,00:14.3,  ,  ,00:31.9,00:44.5,00:50.7,  ,01:23.2,2021년05월02일(일),맑음,포화,국6등급,1300M
2252,12,10,옥동공주,한,암,3세,54,최범현,손영표,박흥길,480,350.5,24.6,망사눈,9-   -   - 11- 12- 13- 13,00:13.9,  ,  ,00:31.9,00:44.7,00:51.3,  ,01:23.9,2021년05월02일(일),맑음,포화,국6등급,1300M
2253,13,7,원더풀오렌지,한,암,4세,54,김효정,배대선,(주)녹원목장,466,24.5,3,망사,8-   -   - 9- 9- 9- 12,00:13.9,  ,  ,00:31.6,00:44.1,00:50.4,  ,01:23.9,2021년05월02일(일),맑음,포화,국6등급,1300M
2254,1,10,만세,한,거,4세,55.5,송재철,임봉춘,김진태a,480,3.9,1.5,망사눈,7-   -   - 6- 6- 5- 2,00:14.0,  ,  ,00:36.8,00:49.4,00:55.6,  ,01:27.7,2021년05월02일(일),맑음,포화,국5등급,1400M
2255,2,7,클린업트리오,한,거,5세,56,이현종,강성오,씨유네트워크,509,42.1,5.6,계란형큰,5-   -   - 3- 3- 3- 1,00:13.6,  ,  ,00:35.8,00:48.4,00:54.8,  ,01:28.0,2021년05월02일(일),맑음,포화,국5등급,1400M
2256,3,9,레인,한,암,5세,53,이혁,이신영,이성영,493,28.4,3,망사눈,10-   -   - 11- 10- 10- 9,00:14.5,  ,  ,00:37.7,00:50.0,00:56.2,  ,01:28.3,2021년05월02일(일),맑음,포화,국5등급,1400M
2257,4,5,케이엔메니퀸,한,암,3세,52.5,문세영,박대흥,조경수,490,5,1.3,망사,4-   -   - 5- 5- 4- 5,00:13.6,  ,  ,00:36.5,00:49.1,00:55.3,  ,01:28.4,2021년05월02일(일),맑음,포화,국5등급,1400M
2258,5,8,영주스톤,한,수,4세,52,빅투아르,서정하,유영준,485,70.5,10.5,반가지큰,6-   -   - 7- 7- 8- 7,00:14.0,  ,  ,00:37.1,00:49.7,00:56.0,  ,01:28.6,2021년05월02일(일),맑음,포화,국5등급,1400M
2259,6,4,아마로네,한,암,6세,52,조한별,임봉춘,지앤지프로덕션,441,51.7,18.7,"반가지큰, 망사눈",8-   -   - 8- 9- 9- 8,00:14.2,  ,  ,00:37.3,00:49.9,00:56.2,  ,01:28.6,2021년05월02일(일),맑음,포화,국5등급,1400M
2260,7,1,위너이즈웰,한,수,5세,56,문성혁,전승규,요시다 가츠미,541,2.7,1.8,,1-   -   - 1- 2- 2- 3,00:13.5,  ,  ,00:35.7,00:48.4,00:54.8,  ,01:28.8,2021년05월02일(일),맑음,포화,국5등급,1400M
2261,8,6,빅리버,한,암,4세,53.5,이철경,서인석,이종욱,515,4.5,1.9,"계란형큰, 망사눈",3-   -   - 2- 1- 1- 4,00:13.5,  ,  ,00:35.7,00:48.2,00:54.5,  ,01:28.8,2021년05월02일(일),맑음,포화,국5등급,1400M
2262,9,11,대지여걸,한,암,5세,54.5,김정준,최영주,말사모,452,30.2,4.1,망사눈,9-   -   - 9- 8- 7- 6,00:14.3,  ,  ,00:37.3,00:49.7,00:55.9,  ,01:28.9,2021년05월02일(일),맑음,포화,국5등급,1400M
2263,10,3,마패봉,한,수,6세,56,문정균,지용철,박시용,468,73.1,13.2,망사눈,11-   -   - 10- 11- 11- 10,00:14.6,  ,  ,00:37.7,00:50.2,00:56.5,  ,01:30.0,2021년05월02일(일),맑음,포화,국5등급,1400M
2264,11,2,천은짱,한,암,5세,52,장추열,최봉주,조금제,456,14.8,4.5,"계란형큰, 망사눈",2-   -   - 4- 4- 6- 11,00:13.5,  ,  ,00:36.0,00:49.1,00:55.8,  ,01:34.0,2021년05월02일(일),맑음,포화,국5등급,1400M
2265,1,9,엘리트파워,한,암,3세,54,이혁,유재길,태희종합건설,435,3.4,2.3,"가지, 망사눈",1-   -   - 2- 2- 2- 3,00:13.4,  ,  ,00:30.1,00:42.2,00:48.5,  ,01:21.2,2021년05월16일(일),비,불량,국6등급,1300M
2266,2,10,청담탱크,한,암,4세,54,함완식,토니,삼정,446,4.8,1.4,계란형큰,4-   -   - 5- 5- 5- 2,00:13.6,  ,  ,00:30.6,00:42.8,00:49.1,  ,01:21.3,2021년05월16일(일),비,불량,국6등급,1300M
2267,3,14,텔로스,한,암,3세,54,부민호,최용건,오종택,479,13.8,2.5,"계란형큰, 망사눈",2-   -   - 1- 1- 1- 1,00:13.4,  ,  ,00:29.9,00:41.7,00:47.8,  ,01:21.4,2021년05월16일(일),비,불량,국6등급,1300M
2268,4,4,골든배지,한,암,4세,54,임기원,강성오,이경희,441,3.5,1.6,"망사눈+,망사-",5-   -   - 6- 6- 6- 4,00:13.7,  ,  ,00:30.8,00:43.0,00:49.4,  ,01:21.4,2021년05월16일(일),비,불량,국6등급,1300M
2269,5,1,스피드댄서,한,암,4세,54,박상우,곽영효,김용래,462,28,4.1,망사눈,9-   -   - 8- 8- 9- 7,00:14.0,  ,  ,00:31.1,00:43.4,00:49.8,  ,01:22.2,2021년05월16일(일),비,불량,국6등급,1300M
2270,6,7,특급여왕,한,암,3세,54,박태종,최봉주,말사모,443,8.8,4.3,망사눈,8-   -   - 9- 9- 8- 5,00:13.8,  ,  ,00:31.1,00:43.4,00:49.6,  ,01:22.3,2021년05월16일(일),비,불량,국6등급,1300M
2271,7,3,라게르타,한,암,3세,54,박을운,이신영,이성영,447,135.1,55.8,,3-   -   - 4- 4- 4- 6,00:13.6,  ,  ,00:30.5,00:42.6,00:48.9,  ,01:22.3,2021년05월16일(일),비,불량,국6등급,1300M
2272,8,6,대승가온,한,암,4세,54,이용호,서인석,문석현,428,62.1,7.6,,13-   -   - 13- 13- 13- 10,00:14.8,  ,  ,00:32.1,00:44.3,00:50.5,  ,01:22.6,2021년05월16일(일),비,불량,국6등급,1300M
2273,9,12,호크퀸,한,암,3세,54,조상범,지용철,코리아호스랜드,453,110.8,50.9,망사,12-   -   - 11- 11- 11- 9,00:14.4,  ,  ,00:31.6,00:43.9,00:50.2,  ,01:22.7,2021년05월16일(일),비,불량,국6등급,1300M
2274,10,8,어메이징퀸,한,암,4세,54,먼로,김점오,이성인,467,16.4,3.8,망사,11-   -   - 12- 12- 12- 12,00:14.2,  ,  ,00:31.6,00:43.9,00:50.3,  ,01:23.0,2021년05월16일(일),비,불량,국6등급,1300M
2275,11,11,미스엘리트,한,암,4세,54,빅투아르,서홍수,태희종합건설,432,14.8,7.8,망사,7-   -   - 3- 3- 3- 8,00:13.7,  ,  ,00:30.1,00:42.4,00:48.7,  ,01:23.3,2021년05월16일(일),비,불량,국6등급,1300M
2276,12,5,원더풀오렌지,한,암,4세,54,김효정,배대선,(주)녹원목장,463,39.9,8.3,망사,6-   -   - 7- 7- 7- 11,00:13.7,  ,  ,00:30.9,00:43.3,00:49.6,  ,01:23.5,2021년05월16일(일),비,불량,국6등급,1300M
2277,13,2,헬로금성,한,암,4세,54,김정준,김윤섭,조창규,468,19.6,2.5,망사,10-   -   - 10- 10- 10- 13,00:14.0,  ,  ,00:31.2,00:43.6,00:50.0,  ,01:24.0,2021년05월16일(일),비,불량,국6등급,1300M
2278,1,13,문학드림,미,수,4세,53.5,최범현,박종곤,권경자,498,6.9,2.2,"반가지큰, 망사눈",7-   -   - 7- 7- 7- 6,00:14.0,  ,  ,00:37.1,00:49.9,00:56.4,  ,01:27.9,2021년05월02일(일),맑음,포화,혼4등급,1400M
2279,2,4,안양옥센,미,거,4세,55,안토니오,구자흥,(주)에이에프피,476,2.4,1,"자극판, 계란형큰, 망사눈,혀끈+",1-   -   - 1- 1- 1- 1,00:13.4,  ,  ,00:36.2,00:49.0,00:55.4,  ,01:28.0,2021년05월02일(일),맑음,포화,혼4등급,1400M
2280,3,14,장산탱크,미,거,4세,54.5,임다빈,최용건,김병진,526,25.6,2.8,"계란형큰+, 망사눈",9-   -   - 5- 2- 2- 2,00:14.2,  ,  ,00:37.0,00:49.2,00:55.5,  ,01:28.0,2021년05월02일(일),맑음,포화,혼4등급,1400M
2281,4,5,러블리케이,미,암,3세,53,문세영,우창구,강경운,475,2.3,1.8,,4-   -   - 3- 3- 3- 3,00:13.8,  ,  ,00:36.8,00:49.3,00:55.7,  ,01:28.1,2021년05월02일(일),맑음,포화,혼4등급,1400M
2282,5,9,피버디니,미,거,4세,52,김용근,전승규,김광명,450,190.2,7,"망사눈, 혀끈, Triabit",14-   -   - 14- 14- 14- 8,00:15.2,  ,  ,00:39.4,00:51.7,00:57.8,  ,01:28.5,2021년05월02일(일),맑음,포화,혼4등급,1400M
2283,6,12,스프링꿈,미,수,3세,51,정정희,안병기,(주)디알엠씨티,498,40.9,6.9,망사눈,5-   -   - 4- 5- 5- 4,00:13.8,  ,  ,00:37.0,00:49.6,00:56.0,  ,01:28.5,2021년05월02일(일),맑음,포화,혼4등급,1400M
2284,7,11,문학백투백,미,수,3세,52,김동수,홍대유,김재영a,562,380.4,6.2,망사눈,8-   -   - 10- 9- 8- 7,00:14.2,  ,  ,00:37.3,00:50.2,00:56.6,  ,01:29.3,2021년05월02일(일),맑음,포화,혼4등급,1400M
2285,8,1,이글이글,미,거,5세,52.5,먼로,서인석,이성인,527,7.5,2.2,"계란형큰, 눈가면",2-   -   - 2- 4- 4- 5,00:13.5,  ,  ,00:36.5,00:49.3,00:55.7,  ,01:29.5,2021년05월02일(일),맑음,포화,혼4등급,1400M
2286,9,7,로열함성,뉴,거,4세,51,방춘식,이관호,황의영,474,176.6,21.3,"계란형큰, 망사눈, 혀끈",12-   -   - 11- 11- 10- 10,00:14.8,  ,  ,00:37.9,00:50.6,00:57.1,  ,01:30.3,2021년05월02일(일),맑음,포화,혼4등급,1400M
2287,10,6,남산러브,미,수,3세,52,조상범,리카디,이기선,486,60.2,3.7,,6-   -   - 6- 6- 6- 9,00:13.9,  ,  ,00:37.1,00:49.8,00:56.4,  ,01:30.5,2021년05월02일(일),맑음,포화,혼4등급,1400M
2288,11,8,디케이미르,미,거,4세,52,이혁,최용구,표종진,459,618.1,57.3,"계란형큰, 망사",3-   -   - 8- 10- 11- 12,00:13.6,  ,  ,00:37.1,00:50.3,00:57.2,  ,01:30.8,2021년05월02일(일),맑음,포화,혼4등급,1400M
2289,12,10,선우럭키,미,거,4세,53,김효정,심승태,선우파워텍(주),489,81.1,17,"계란형큰+, 망사눈",10-   -   - 9- 8- 9- 11,00:14.3,  ,  ,00:37.3,00:50.2,00:56.7,  ,01:31.0,2021년05월02일(일),맑음,포화,혼4등급,1400M
2290,13,2,라이드머니,미,거,4세,52,문성혁,임채덕,박덕희,487,206,39.3,"반가지큰, 망사눈, 혀끈",13-   -   - 13- 13- 13- 13,00:14.9,  ,  ,00:38.4,00:51.2,00:57.7,  ,01:31.6,2021년05월02일(일),맑음,포화,혼4등급,1400M
2291,14,3,창성수호,뉴,수,4세,52,이현종,안해양,임흥호,477,449.5,17.4,망사,11-   -   - 12- 12- 12- 14,00:14.6,  ,  ,00:38.0,00:50.8,00:57.4,  ,01:33.1,2021년05월02일(일),맑음,포화,혼4등급,1400M
2292,1,8,흥록대부,미,거,3세,55,이준철,김대근,고광숙,468,2,1.2,,1-   -   - 3- 3- 3- 2,00:13.7,  ,  ,00:37.3,00:50.5,00:56.9,  ,01:28.9,2021년05월02일(일),맑음,포화,혼4등급,1400M
2293,2,2,트리플킹덤,미,수,4세,51,임기원,박재우,선용호,509,27.5,9.7,망사,5-   -   - 10- 9- 9- 6,00:13.9,  ,  ,00:38.0,00:51.2,00:57.7,  ,01:29.0,2021년05월02일(일),맑음,포화,혼4등급,1400M
2294,3,14,두손멍군,미,수,3세,52,장추열,정호익,이도명,471,8.4,2.7,망사눈,9-   -   - 2- 2- 2- 1,00:13.9,  ,  ,00:37.2,00:50.3,00:56.6,  ,01:29.1,2021년05월02일(일),맑음,포화,혼4등급,1400M
2295,4,6,라이오넷,미,암,3세,52,먼로,서인석,최상기,493,5.9,1.6,"계란형큰,눈가면+",7-   -   - 5- 5- 5- 4,00:13.9,  ,  ,00:37.5,00:50.5,00:56.9,  ,01:29.3,2021년05월02일(일),맑음,포화,혼4등급,1400M
2296,5,10,아메리칸포스원,미,거,4세,51,방춘식,지용철,서정범,518,81.5,9.9,"계란형큰, 망사",8-   -   - 1- 1- 1- 3,00:13.9,  ,  ,00:37.2,00:50.3,00:56.6,  ,01:29.4,2021년05월02일(일),맑음,포화,혼4등급,1400M
2297,6,4,당찬세력,미,거,3세,51.5,김용근,강성오,김기종,448,12.5,1.6,"망사,혀끈+",6-   -   - 7- 6- 7- 7,00:13.9,  ,  ,00:37.8,00:50.8,00:57.4,  ,01:29.7,2021년05월02일(일),맑음,포화,혼4등급,1400M
2298,7,12,로드블랙,미,암,4세,52,조상범,최용구,표종순,542,72.9,21.6,"망사,반가지큰+",13-   -   - 12- 13- 13- 11,00:14.6,  ,  ,00:38.9,00:51.8,00:58.4,  ,01:30.2,2021년05월02일(일),맑음,포화,혼4등급,1400M
2299,8,9,퀀텀점프,미,수,5세,53,정정희,리카디,남기태,512,13.5,5.2,"망사눈, 혀끈",3-   -   - 4- 4- 4- 5,00:13.8,  ,  ,00:37.5,00:50.5,00:56.9,  ,01:30.2,2021년05월02일(일),맑음,포화,혼4등급,1400M
2300,9,11,브라보삭스,미,거,4세,52,이현종,이관호,김창식,479,48.1,14.5,망사,11-   -   - 11- 11- 11- 10,00:14.4,  ,  ,00:38.5,00:51.6,00:58.0,  ,01:30.3,2021년05월02일(일),맑음,포화,혼4등급,1400M
2301,10,13,우승특기,미,수,6세,57.5,김효정,배대선,이태인,507,22.1,13.8,,10-   -   - 8- 7- 6- 8,00:14.0,  ,  ,00:37.8,00:50.8,00:57.3,  ,01:30.4,2021년05월02일(일),맑음,포화,혼4등급,1400M
2302,11,1,무소의뿔,호,거,5세,52,송재철,송문길,지앤지프로덕션,543,31.2,3.3,망사,4-   -   - 9- 10- 10- 9,00:13.9,  ,  ,00:38.0,00:51.5,00:58.0,  ,01:30.5,2021년05월02일(일),맑음,포화,혼4등급,1400M
2303,12,3,문학스카이,미,수,4세,53,김동수,박병일,황봉기,501,538.6,19,계란형큰,12-   -   - 13- 12- 12- 13,00:14.6,  ,  ,00:39.0,00:51.8,00:58.4,  ,01:30.7,2021년05월02일(일),맑음,포화,혼4등급,1400M
2304,13,5,불굴의러너,호,거,5세,55,신형철,김점오,이미양,493,7.6,3.3,"계란형큰, 망사눈",14-   -   - 14- 14- 14- 14,00:14.7,  ,  ,00:39.3,00:52.2,00:58.8,  ,01:31.1,2021년05월02일(일),맑음,포화,혼4등급,1400M
2305,14,7,에이스레전드,미,거,4세,51,하정훈,토니,김광두,457,148,25.1,"계란형큰,망사+, 혀끈",2-   -   - 6- 8- 8- 12,00:13.8,  ,  ,00:37.8,00:51.2,00:57.7,  ,01:31.6,2021년05월02일(일),맑음,포화,혼4등급,1400M
2306,1,9,별나라신사,미,수,4세,58,문세영,박대흥,조경수,459,2.5,1.3,망사,3-   -   - 1- 1- 1- 1,00:13.6,  ,  ,00:35.8,00:48.0,00:54.3,  ,01:26.7,2021년05월02일(일),맑음,포화,혼3등급,1400M
2307,2,14,블루마카롱,미,암,4세,55,이준철,김대근,최병욱,467,4.4,1.5,망사눈,10-   -   - 11- 11- 11- 7,00:13.8,  ,  ,00:37.2,00:49.8,00:56.1,  ,01:28.1,2021년05월02일(일),맑음,포화,혼3등급,1400M
2308,3,7,샤크짱,미,수,4세,52,김옥성,이희영,이종길,485,25.1,8.9,"계란형큰, 망사눈",13-   -   - 10- 8- 6- 2,00:14.3,  ,  ,00:37.2,00:49.5,00:55.7,  ,01:28.2,2021년05월02일(일),맑음,포화,혼3등급,1400M
2309,4,12,멋진왕자,미,수,4세,57,송재철,박윤규,정기찬,508,21.8,3.8,망사눈-,11-   -   - 9- 10- 10- 8,00:13.9,  ,  ,00:37.1,00:49.7,00:56.1,  ,01:28.3,2021년05월02일(일),맑음,포화,혼3등급,1400M
2310,5,10,고고비,캐,암,5세,55.5,김정준,김윤섭,김재용,470,125.9,5.4,,7-   -   - 6- 9- 9- 9,00:13.7,  ,  ,00:36.8,00:49.5,00:55.9,  ,01:28.5,2021년05월02일(일),맑음,포화,혼3등급,1400M
2311,6,3,제마특급,한,암,5세,52,이철경,조현수,김봉겸,480,61.7,10.9,망사,6-   -   - 7- 5- 5- 4,00:13.7,  ,  ,00:36.9,00:49.2,00:55.5,  ,01:28.5,2021년05월02일(일),맑음,포화,혼3등급,1400M
2312,7,1,문학보스,미,수,4세,55,임다빈,박종곤,권경자,469,10.4,3.1,,2-   -   - 3- 3- 3- 5,00:13.6,  ,  ,00:36.3,00:48.6,00:54.9,  ,01:28.8,2021년05월02일(일),맑음,포화,혼3등급,1400M
2313,8,5,요리조리,미,암,6세,51,박태종,곽영효,황봉기,506,355.2,14.4,"계란형큰, 망사눈",1-   -   - 4- 4- 4- 3,00:13.5,  ,  ,00:36.3,00:48.6,00:54.9,  ,01:28.8,2021년05월02일(일),맑음,포화,혼3등급,1400M
2314,9,13,글로벌삭스,미,거,4세,52.5,먼로,강성오,김창식,462,3.1,2.1,"계란형큰, 눈가면",12-   -   - 13- 12- 12- 12,00:14.2,  ,  ,00:37.6,00:50.1,00:56.5,  ,01:29.2,2021년05월02일(일),맑음,포화,혼3등급,1400M
2315,10,11,제주의흑선,한,암,6세,52,박상우,서범석,무라카미 켄세이,488,99.3,7.3,"계란형큰, 망사",8-   -   - 5- 7- 8- 10,00:13.7,  ,  ,00:36.5,00:49.3,00:55.7,  ,01:29.2,2021년05월02일(일),맑음,포화,혼3등급,1400M
2316,11,6,아미고라로,미,거,4세,51,방춘식,박천서,김종진,451,42.7,6.5,"반가지큰, 망사눈, 혀끈",9-   -   - 8- 6- 7- 11,00:13.8,  ,  ,00:36.9,00:49.3,00:55.7,  ,01:29.5,2021년05월02일(일),맑음,포화,혼3등급,1400M
2317,12,8,슬립웰,미,수,4세,55.5,우에다,임봉춘,채승배,473,33.1,6.4,눈가면,4-   -   - 2- 2- 2- 6,00:13.6,  ,  ,00:36.0,00:48.3,00:54.6,  ,01:30.1,2021년05월02일(일),맑음,포화,혼3등급,1400M
2318,13,2,호크행진곡,한,수,5세,52,장추열,최봉주,오종환,498,38.2,2.9,망사눈,5-   -   - 12- 13- 13- 13,00:13.7,  ,  ,00:37.6,00:51.1,00:57.7,  ,01:32.4,2021년05월02일(일),맑음,포화,혼3등급,1400M
2319,14,4,글로벌파티,미,거,4세,52,지하주,최상식,장재형,535,365.2,72.6,망사눈,14-   -   - 14- 14- 14- 14,00:14.4,  ,  ,00:38.4,00:51.4,00:58.3,  ,01:35.0,2021년05월02일(일),맑음,포화,혼3등급,1400M
2320,1,11,포에버원,한,암,4세,54.5,최범현,박종곤,강태구,481,6,1.5,망사눈,6-   -   - 4- 4- 3- 1,00:13.6,  ,  ,00:24.3,00:36.0,00:42.1,  ,01:15.2,2021년05월02일(일),맑음,포화,국5등급,1200M
2321,2,7,대군옥,한,암,5세,52.5,임다빈,구자흥,표종진,475,21.3,5.3,"반가지큰, 망사눈",12-   -   - 10- 10- 10- 6,00:14.2,  ,  ,00:25.3,00:37.6,00:43.8,  ,01:15.5,2021년05월02일(일),맑음,포화,국5등급,1200M
2322,3,9,포트스원,한,암,3세,53,이철경,서인석,조창규,494,26.9,3.6,"계란형큰+,망사눈+,눈가면-",5-   -   - 6- 6- 6- 5,00:13.6,  ,  ,00:24.6,00:36.9,00:43.2,  ,01:15.5,2021년05월02일(일),맑음,포화,국5등급,1200M
2323,4,4,어디가나,한,암,3세,54.5,문세영,김윤섭,황봉기,504,4,2.8,"망사눈+,눈가면-",10-   -   - 11- 11- 11- 8,00:14.0,  ,  ,00:25.6,00:38.1,00:44.4,  ,01:15.7,2021년05월02일(일),맑음,포화,국5등급,1200M
2324,5,6,빅플랜,한,암,4세,53,문정균,이희영,김재성b,485,9.1,2.3,"눈가면,자극판-",2-   -   - 1- 1- 1- 2,00:13.2,  ,  ,00:24.1,00:35.7,00:41.9,  ,01:16.2,2021년05월02일(일),맑음,포화,국5등급,1200M
2325,6,10,섀도우퀸,한,암,4세,54,먼로,신삼영,링크폴로,467,34.4,10.6,"계란형큰, 눈가면",4-   -   - 3- 3- 2- 3,00:13.5,  ,  ,00:24.3,00:36.0,00:42.1,  ,01:16.3,2021년05월02일(일),맑음,포화,국5등급,1200M
2326,7,1,쇼메이커,한,암,3세,54,김정준,송문길,최종환,435,4.2,1.9,,1-   -   - 2- 2- 4- 4,00:13.2,  ,  ,00:24.2,00:36.0,00:42.2,  ,01:16.5,2021년05월02일(일),맑음,포화,국5등급,1200M
2327,8,5,블레싱로드,한,암,6세,56,박상우,서범석,무라카미 켄세이,409,30.6,2.9,"계란형큰, 망사",8-   -   - 8- 9- 8- 10,00:13.7,  ,  ,00:25.1,00:37.4,00:43.5,  ,01:16.6,2021년05월02일(일),맑음,포화,국5등급,1200M
2328,9,3,당찬바람,한,암,4세,52,김옥성,이희영,김재덕,455,82.5,56.7,망사눈,9-   -   - 9- 8- 9- 11,00:13.8,  ,  ,00:25.2,00:37.4,00:43.7,  ,01:17.4,2021년05월02일(일),맑음,포화,국5등급,1200M
2329,10,8,런던퀸,한,암,3세,54,장추열,안해양,임흥호,462,5.2,2,,3-   -   - 5- 5- 5- 9,00:13.5,  ,  ,00:24.6,00:36.7,00:43.0,  ,01:17.8,2021년05월02일(일),맑음,포화,국5등급,1200M
2330,11,2,기로,한,암,5세,52,이강서,유재길,전기섭,438,213.1,31.9,"계란형큰, 망사눈",11-   -   - 12- 12- 12- 12,00:14.1,  ,  ,00:25.9,00:38.5,00:44.9,  ,01:18.0,2021년05월02일(일),맑음,포화,국5등급,1200M
2331,12,12,위너세이,한,암,5세,55,박태종,박대흥,요시다 가츠미,476,7.7,3.1,계란형큰-,7-   -   - 7- 7- 7- 7,00:13.6,  ,  ,00:24.7,00:37.1,00:43.4,  ,01:18.9,2021년05월02일(일),맑음,포화,국5등급,1200M
2332,1,9,사만다치타,한,암,3세,53.5,빅투아르,박병일,이관형,482,6.1,2.9,"계란형큰, 망사눈,혀끈+",6-   -   - 2- 2- 2- 1,00:13.5,  ,  ,00:30.3,00:42.6,00:48.9,  ,01:21.6,2021년05월02일(일),맑음,포화,국5등급,1300M
2333,2,12,이스트임팩트,한,거,3세,56,안토니오,박재우,김영구,452,2.4,1,망사,2-   -   - 1- 1- 1- 2,00:13.3,  ,  ,00:30.1,00:42.4,00:48.8,  ,01:22.4,2021년05월02일(일),맑음,포화,국5등급,1300M
2334,3,8,산뜻한스침,한,암,4세,55,문세영,안병기,우태율,477,3.4,1.6,"계란형큰, 망사눈",7-   -   - 8- 8- 7- 6,00:13.8,  ,  ,00:31.5,00:43.9,00:50.1,  ,01:22.7,2021년05월02일(일),맑음,포화,국5등급,1300M
2335,4,1,논스톱캣,한,암,3세,53.5,이혁,서범석,태립,452,11.9,2.5,,9-   -   - 10- 10- 10- 8,00:13.9,  ,  ,00:31.8,00:44.3,00:50.6,  ,01:22.8,2021년05월02일(일),맑음,포화,국5등급,1300M
2336,5,5,록라인,한,수,4세,56.5,함완식,최영주,소태영,496,9.4,3.8,망사눈-,4-   -   - 4- 4- 4- 3,00:13.5,  ,  ,00:30.7,00:42.9,00:49.2,  ,01:22.8,2021년05월02일(일),맑음,포화,국5등급,1300M
2337,6,4,위너블루,한,거,4세,55,신형철,우창구,전영범,483,14.4,3.8,"망사눈, Triabit",1-   -   - 3- 3- 3- 4,00:13.3,  ,  ,00:30.4,00:42.8,00:49.2,  ,01:22.8,2021년05월02일(일),맑음,포화,국5등급,1300M
2338,7,10,굿원더,한,암,5세,53.5,우에다,신삼영,오종환,503,52.6,5.9,망사+,8-   -   - 5- 5- 5- 5,00:13.8,  ,  ,00:30.8,00:43.0,00:49.5,  ,01:23.1,2021년05월02일(일),맑음,포화,국5등급,1300M
2339,8,11,뇌성벽력,한,거,5세,52,이철경,서인석,홍상기,491,75.7,10.3,"계란형큰, 눈가면",11-   -   - 9- 9- 8- 7,00:14.4,  ,  ,00:31.5,00:43.9,00:50.1,  ,01:23.2,2021년05월02일(일),맑음,포화,국5등급,1300M
2340,9,2,와일드우즈,한,거,4세,53.5,박현우,최용구,최동근,489,50,3.6,망사눈,10-   -   - 11- 11- 11- 10,00:14.3,  ,  ,00:32.1,00:44.5,00:50.7,  ,01:23.8,2021년05월02일(일),맑음,포화,국5등급,1300M
2341,10,3,왕인행차,한,수,4세,54,방춘식,서홍수,전영규,489,32.2,7.6,"계란형큰, 망사눈",3-   -   - 7- 7- 9- 11,00:13.4,  ,  ,00:31.3,00:43.9,00:50.2,  ,01:24.6,2021년05월02일(일),맑음,포화,국5등급,1300M
2342,11,7,방주,한,거,4세,55,조한별,박윤규,오종환,515,53,6.1,눈가면,5-   -   - 6- 6- 6- 9,00:13.5,  ,  ,00:31.0,00:43.5,00:49.8,  ,01:24.8,2021년05월02일(일),맑음,포화,국5등급,1300M
2343,12,6,럭키플랜,한,암,4세,52,문정균,이희영,김재영a,461,138.4,21,"망사, 반가지큰",12-   -   - 12- 12- 12- 12,00:15.2,  ,  ,00:32.4,00:44.7,00:51.0,  ,01:24.8,2021년05월02일(일),맑음,포화,국5등급,1300M
2344,1,3,스포트라이트,한,수,3세,54,김용근,송문길,(주)나스카,489,1.6,1.5,,2- 2- 4- 5- 5- 5- 3,00:13.9,00:13.9,00:26.3,01:02.1,01:09.9,01:17.4,  ,01:50.4,2021년05월02일(일),맑음,포화,국4등급,1700M
