id,순위,마번,마명,산지,성별,연령,중량,기수명,조교사명,마주명,마체중,단승,연승,장구현황,구간별순위,S-1F,1코너,2코너,3코너,G-3F,4코너,G-1F,경주기록,날짜,날씨,주로상태,등급,거리
4989,9,4,라온프로센스,한,거,5세,52,이혁,박종곤,라온건설,466,9.8,8.5,망사눈,4-   -   - 6- 6- 7- 8,00:13.7,  ,  ,00:37.1,00:49.8,00:56.2,01:15.5,01:29.4,2020년07월19일(일),흐림,불량,국4,1400M
4990,10,9,파인하트,한,암,5세,52,조상범,박병일,이용대,433,48.8,8.5,망사눈,8-   -   - 10- 10- 10- 10,00:14.0,  ,  ,00:37.8,00:50.6,00:57.4,01:17.9,01:32.6,2020년07월19일(일),흐림,불량,국4,1400M
4991,1,8,청담도끼,미,거,6세,59,박태종,박종곤,김병진,486,2.5,1.2,망사눈,1- 1- 1- 1- 1- 1- 1,00:13.3,00:25.0,00:37.5,01:14.4,01:26.9,01:33.0,  ,02:04.3,2020년07월19일(일),흐림,불량,혼0,2000M
4992,2,5,티즈플랜,미,수,5세,59,빅투아르,박재우,권경자,492,4.5,1.2,,2- 4- 4- 5- 5- 5- 2,00:13.7,00:25.6,00:38.3,01:15.2,01:27.7,01:34.1,  ,02:06.0,2020년07월19일(일),흐림,불량,혼0,2000M
4993,3,3,샴로커,미,수,7세,59,김용근,송문길,최몽주,509,4.5,1.2,망사,7- 5- 5- 4- 4- 3- 3,00:14.0,00:25.8,00:38.3,01:14.9,01:27.5,01:33.9,  ,02:06.4,2020년07월19일(일),흐림,불량,혼0,2000M
4994,4,7,[부]부활의반석,미,수,7세,59,서승운,라이스,임두순,517,8.5,2.6,"계란형큰, 망사눈",5- 3- 3- 2- 2- 2- 4,00:13.8,00:25.4,00:37.8,01:14.6,01:27.2,01:33.6,  ,02:07.7,2020년07월19일(일),흐림,불량,혼0,2000M
4995,5,4,삼성불패,미,거,6세,55,안토니오,박대흥,김병진,498,21.2,6.5,,10- 8- 8- 6- 6- 6- 5,00:14.2,00:26.3,00:39.1,01:16.1,01:28.5,01:34.9,  ,02:08.0,2020년07월19일(일),흐림,불량,혼0,2000M
4996,6,10,플라잉뮤닝,미,거,5세,54,이혁,김순근,이장한,525,21.2,6.5,,9- 10- 10- 9- 8- 7- 6,00:14.1,00:26.6,00:39.7,01:17.0,01:29.1,01:35.3,  ,02:08.5,2020년07월19일(일),흐림,불량,혼0,2000M
4997,7,1,플레이시스투고,미,거,6세,54,이동하,배대선,이미양,442,21.2,6.5,,4- 6- 6- 8- 9- 9- 9,00:13.8,00:25.9,00:38.7,01:16.5,01:29.2,01:35.7,  ,02:08.7,2020년07월19일(일),흐림,불량,혼0,2000M
4998,8,9,원더볼트,미,거,10세,54,조한별,지용철,김영진,442,21.2,6.5,,8- 9- 9- 10- 10- 10- 8,00:14.1,00:26.4,00:39.5,01:17.3,01:30.1,01:36.2,  ,02:08.9,2020년07월19일(일),흐림,불량,혼0,2000M
4999,9,6,[부]록하드세븐,한,거,6세,54,프랑소와,라이스,정영식,516,21.2,5.2,망사눈,3- 2- 2- 3- 3- 4- 7,00:13.7,00:25.4,00:37.8,01:14.9,01:27.5,01:34.0,  ,02:09.9,2020년07월19일(일),흐림,불량,혼0,2000M
5000,10,2,천마,미,거,9세,54,조재로,최봉주,조금제,442,21.2,6.5,망사눈,6- 7- 7- 7- 7- 8- 10,00:13.9,00:25.9,00:38.7,01:16.2,01:28.8,01:35.4,  ,02:10.6,2020년07월19일(일),흐림,불량,혼0,2000M
5001,1,4,왕벚꽃,미,거,4세,54.5,유승완,박대흥,김원숙,531,6.4,11.5,"계란형큰, 망사,혀끈-",4-   -   - 4- 5- 5- 2,00:13.7,  ,  ,00:24.5,00:35.9,00:41.9,00:59.6,01:12.0,2020년07월19일(일),흐림,불량,국2,1200M
5002,2,8,크레이지팩터,호,수,5세,51,조상범,강환민,서창식,510,6.4,1.9,"계란형큰, 망사",1-   -   - 1- 1- 1- 1,00:13.2,  ,  ,00:23.9,00:35.3,00:41.2,00:59.1,01:12.0,2020년07월19일(일),흐림,불량,국2,1200M
5003,3,7,대박행진,미,암,4세,52,박병윤,이관호,최수군,437,6.4,1,"반가지큰, 망사눈",7-   -   - 7- 7- 7- 4,00:14.2,  ,  ,00:25.2,00:36.8,00:42.6,01:00.2,01:12.6,2020년07월19일(일),흐림,불량,국2,1200M
5004,4,2,대군천하,미,수,4세,55.5,임기원,최용구,표종진,558,6.4,1,"반가지큰, 눈가면",5-   -   - 5- 4- 4- 3,00:13.9,  ,  ,00:24.6,00:35.9,00:41.8,00:59.7,01:12.9,2020년07월19일(일),흐림,불량,국2,1200M
5005,5,6,어느멋진날,미,거,4세,52,송재철,안병기,우태율,461,6.4,11.5,"계란형큰, 망사눈",6-   -   - 6- 6- 6- 5,00:13.9,  ,  ,00:25.0,00:36.6,00:42.5,01:00.6,01:13.4,2020년07월19일(일),흐림,불량,국2,1200M
5006,6,5,횡운골,한,수,5세,57,이철경,구자흥,말사모,509,6.4,11.5,망사,3-   -   - 3- 3- 3- 7,00:13.5,  ,  ,00:24.1,00:35.7,00:41.6,01:01.0,01:15.4,2020년07월19일(일),흐림,불량,국2,1200M
5007,7,1,한센글로리,한,수,5세,53.5,서승운,김동균,박준배,526,6.4,1,망사눈,2-   -   - 2- 2- 2- 6,00:13.4,  ,  ,00:24.1,00:35.6,00:41.6,01:00.8,01:15.7,2020년07월19일(일),흐림,불량,국2,1200M
5008,8,3,정안킹덤,한,거,6세,53,지하주,김윤섭,조금제,460,6.4,11.5,눈가면,8-   -   - 8- 8- 8- 8,00:14.5,  ,  ,00:26.1,00:38.3,00:44.7,01:03.4,01:16.3,2020년07월19일(일),흐림,불량,국2,1200M
5009,1,8,적벽신화,미,거,5세,54.5,박병윤,조현수,이창모,475,32,8,"계란형큰, 망사눈",5-   -   - 6- 5- 5- 4,00:13.9,  ,  ,00:36.4,00:48.4,00:54.5,  ,01:26.0,2020년07월19일(일),흐림,불량,혼3,1400M
5010,2,12,돌아온날리,미,수,6세,57,안토니오,신삼영,태희종합건설,504,32,1,"계란형큰, 망사눈, 승인편자, 혀끈",1-   -   - 1- 1- 1- 1,00:13.5,  ,  ,00:35.8,00:47.6,00:53.8,  ,01:26.1,2020년07월19일(일),흐림,불량,혼3,1400M
5011,3,10,엉클오,미,수,4세,56,문세영,이신영,오종택,461,1.5,8,망사,6-   -   - 3- 3- 3- 3,00:13.9,  ,  ,00:35.9,00:47.8,00:53.9,  ,01:26.2,2020년07월19일(일),흐림,불량,혼3,1400M
5012,4,5,슈룹,미,암,4세,52.5,박상우,김대근,김경민,479,2.9,8,,3-   -   - 2- 2- 2- 2,00:13.7,  ,  ,00:35.9,00:47.7,00:53.8,  ,01:26.5,2020년07월19일(일),흐림,불량,혼3,1400M
5013,5,1,사려니힐링,한,거,6세,57,유승완,박희철,오영익,513,32,8,"계란형큰, 망사눈",9-   -   - 9- 9- 9- 8,00:14.4,  ,  ,00:38.0,00:50.0,00:56.2,  ,01:27.8,2020년07월19일(일),흐림,불량,혼3,1400M
5014,6,9,볼드샤이닝,한,거,5세,52,이동진,안병기,신승열,456,32,8,망사눈,4-   -   - 5- 6- 6- 5,00:13.7,  ,  ,00:36.3,00:48.4,00:54.5,  ,01:27.8,2020년07월19일(일),흐림,불량,혼3,1400M
5015,7,2,프로마테우스,미,거,7세,57.5,김용근,조현수,이태인,467,32,1,계란형큰,8-   -   - 8- 8- 8- 7,00:14.3,  ,  ,00:37.6,00:49.6,00:55.8,  ,01:28.0,2020년07월19일(일),흐림,불량,혼3,1400M
5016,8,11,올댓스피드,미,수,6세,52,김귀배,안해양,임두인,522,32,8,,10-   -   - 10- 10- 10- 9,00:14.4,  ,  ,00:38.0,00:50.1,00:56.4,  ,01:28.3,2020년07월19일(일),흐림,불량,혼3,1400M
5017,9,4,와일드파이트,미,거,4세,52.5,김동수,신삼영,유영준,456,32,8,망사눈,2-   -   - 4- 4- 4- 6,00:13.7,  ,  ,00:36.1,00:48.2,00:54.4,  ,01:28.4,2020년07월19일(일),흐림,불량,혼3,1400M
5018,10,6,골든블랙,미,거,5세,52,김효정,서인석,유영준,517,32,8,,7-   -   - 7- 7- 7- 10,00:14.2,  ,  ,00:37.1,00:49.4,00:55.7,  ,01:30.2,2020년07월19일(일),흐림,불량,혼3,1400M
5019,1,11,코브라볼,한,수,2세,55,박태종,우창구,한명로,450,16,1.6,망사+,2-   -   - 2- 2- 2- 1,00:13.1,  ,  ,00:13.1,00:23.6,00:29.6,00:47.8,01:01.5,2020년07월18일(토),흐림,다습,국6,1000M
5020,2,6,그린폭주,한,암,2세,53,김정준,홍대유,김재영b,463,80,1.3,,8-   -   - 8- 7- 6- 5,00:13.9,  ,  ,00:13.9,00:24.5,00:30.5,00:48.4,01:01.9,2020년07월18일(토),흐림,다습,국6,1000M
5021,3,8,제다이,한,암,2세,53,문세영,송문길,지앤지프로덕션,467,5,1.3,망사,9-   -   - 9- 10- 10- 7,00:14.3,  ,  ,00:14.3,00:25.3,00:31.4,00:49.3,01:01.9,2020년07월18일(토),흐림,다습,국6,1000M
5022,4,7,챔피언가문,한,수,2세,55,유승완,박대흥,(주)케이씨피,483,16,9999.9,"망사+,계란형큰-",7-   -   - 7- 8- 8- 6,00:13.8,  ,  ,00:13.8,00:24.6,00:31.0,00:49.2,01:02.1,2020년07월18일(토),흐림,다습,국6,1000M
5023,5,2,바이스로이,한,수,2세,55,김용근,임봉춘,김진태a,470,16,9999.9,망사+,4-   -   - 4- 4- 4- 3,00:13.2,  ,  ,00:13.2,00:23.7,00:29.8,00:48.3,01:02.1,2020년07월18일(토),흐림,다습,국6,1000M
5024,6,3,흥드림,한,수,2세,55,함완식,정호익,고광숙,490,3.1,1.3,망사눈,1-   -   - 1- 1- 1- 2,00:13.1,  ,  ,00:13.1,00:23.5,00:29.5,00:47.9,01:02.2,2020년07월18일(토),흐림,다습,국6,1000M
5025,7,1,큐피드포인트,한,암,2세,53,방춘식,김동철,서순배,479,13.3,1.3,망사+,3-   -   - 3- 3- 3- 4,00:13.2,  ,  ,00:13.2,00:23.7,00:29.8,00:48.4,01:02.6,2020년07월18일(토),흐림,다습,국6,1000M
5026,8,5,걸작우먼,한,암,2세,53,빅투아르,박윤규,박덕희,477,7.3,8,망사눈,12-   -   - 12- 12- 12- 10,00:14.9,  ,  ,00:14.9,00:26.0,00:32.1,00:50.1,01:02.8,2020년07월18일(토),흐림,다습,국6,1000M
5027,9,12,라온더타이거,한,수,2세,55,이혁,박종곤,라온산업개발(주),461,8,9999.9,망사눈,5-   -   - 5- 6- 7- 9,00:13.5,  ,  ,00:13.5,00:24.3,00:30.7,00:49.7,01:03.5,2020년07월18일(토),흐림,다습,국6,1000M
5028,10,4,월드메니피,한,암,2세,53,이철경,서인석,이성님,443,16,9999.9,계란형큰,6-   -   - 6- 5- 5- 8,00:13.6,  ,  ,00:13.6,00:24.1,00:30.3,00:49.5,01:04.5,2020년07월18일(토),흐림,다습,국6,1000M
5029,11,9,선더호스,한,수,2세,55,송재철,안병기,(주)디알엠씨티,467,16,9999.9,망사눈+,10-   -   - 10- 9- 9- 11,00:14.4,  ,  ,00:14.4,00:25.1,00:31.1,00:50.3,01:04.7,2020년07월18일(토),흐림,다습,국6,1000M
5030,12,10,피이자드,한,수,2세,55,조재로,배휴준,피엔에스홈즈,453,16,9999.9,,11-   -   - 11- 11- 11- 12,00:14.7,  ,  ,00:14.7,00:25.8,00:32.0,00:51.2,01:05.6,2020년07월18일(토),흐림,다습,국6,1000M
5031,1,5,챌린지삭스,한,암,3세,54,이현종,이관호,김창식,461,32,4,"계란형큰, 망사",3-   -   - 3- 3- 3- 4,00:13.6,  ,  ,00:24.8,00:36.4,00:42.5,  ,01:16.1,2020년07월18일(토),흐림,다습,국6,1200M
5032,2,9,바벨,한,거,3세,56,이기회,조현수,피닉스,473,5.3,4,"계란형큰, 승인편자,망사눈-",4-   -   - 4- 4- 4- 2,00:13.8,  ,  ,00:24.8,00:36.5,00:42.5,  ,01:16.1,2020년07월18일(토),흐림,다습,국6,1200M
5033,3,4,무쌍황후,한,암,3세,54,안토니오,리카디,이기훈,455,5.3,4,망사+,8-   -   - 9- 9- 10- 7,00:14.1,  ,  ,00:25.5,00:37.8,00:44.0,  ,01:16.2,2020년07월18일(토),흐림,다습,국6,1200M
5034,4,3,그린마운틴,한,수,3세,56,박상우,서홍수,박순옥,484,5.3,4,,12-   -   - 11- 10- 9- 5,00:14.6,  ,  ,00:25.9,00:37.9,00:44.0,  ,01:17.0,2020년07월18일(토),흐림,다습,국6,1200M
5035,5,2,맥스대로,한,암,3세,54,문세영,안해양,최종환,471,4.6,2,,1-   -   - 1- 1- 1- 1,00:13.3,  ,  ,00:23.8,00:35.5,00:41.7,  ,01:17.1,2020년07월18일(토),흐림,다습,국6,1200M
5036,6,11,베스트투어,한,수,3세,56,송재철,신삼영,베스트샤인조합,463,32,4,"망사+,망사눈-",11-   -   - 12- 11- 11- 9,00:14.3,  ,  ,00:26.0,00:38.3,00:44.5,  ,01:17.2,2020년07월18일(토),흐림,다습,국6,1200M
5037,7,12,라이드맨,한,거,3세,56,김동수,임채덕,박덕희,491,16,2,"망사눈, Triabit",9-   -   - 8- 7- 6- 6,00:14.2,  ,  ,00:25.3,00:37.2,00:43.3,  ,01:17.3,2020년07월18일(토),흐림,다습,국6,1200M
5038,8,1,블랙킹,한,수,3세,56,안효리,이신영,김두식,454,32,4,망사눈,5-   -   - 6- 6- 7- 8,00:13.9,  ,  ,00:25.2,00:37.2,00:43.6,  ,01:17.4,2020년07월18일(토),흐림,다습,국6,1200M
5039,9,7,원더풀매직,한,수,3세,56,이철경,서인석,(주)녹원목장,473,4.6,2,"계란형큰, 눈가면",2-   -   - 2- 2- 2- 3,00:13.3,  ,  ,00:23.8,00:35.6,00:41.8,  ,01:17.8,2020년07월18일(토),흐림,다습,국6,1200M
5040,10,8,헬로금성,한,암,3세,54,김덕현,박재우,조창규,472,32,4,,6-   -   - 7- 8- 8- 11,00:13.9,  ,  ,00:25.2,00:37.3,00:43.7,  ,01:18.7,2020년07월18일(토),흐림,다습,국6,1200M
5041,11,6,슈퍼제니,한,거,3세,56,조재로,박희철,선우패션,481,32,4,망사눈,10-   -   - 10- 12- 12- 12,00:14.3,  ,  ,00:25.6,00:38.3,00:44.7,  ,01:18.8,2020년07월18일(토),흐림,다습,국6,1200M
5042,12,10,애니티즈,한,거,3세,56,이해동,박병일,지원철,466,32,4,눈가면,7-   -   - 5- 5- 5- 10,00:14.0,  ,  ,00:24.9,00:36.9,00:43.2,  ,01:19.0,2020년07월18일(토),흐림,다습,국6,1200M
5043,1,8,네버워크얼론,한,수,3세,56,문세영,최봉주,김정철,432,10.9,2.5,망사,6-   -   - 5- 5- 5- 2,00:13.8,  ,  ,00:24.9,00:36.8,00:43.0,  ,01:15.1,2020년07월18일(토),흐림,다습,국6,1200M
5044,2,10,농본락,한,암,3세,54,김효정,배대선,김용래,414,65.6,15.2,망사,1-   -   - 2- 2- 2- 1,00:13.6,  ,  ,00:24.3,00:36.0,00:42.3,  ,01:16.1,2020년07월18일(토),흐림,다습,국6,1200M
5045,3,2,컴플리트샤인,한,암,3세,54,박을운,조현수,장석영,494,10.9,1.4,"계란형큰+,망사+",4-   -   - 3- 3- 3- 3,00:13.8,  ,  ,00:24.6,00:36.4,00:42.6,  ,01:16.9,2020년07월18일(토),흐림,다습,국6,1200M
5046,4,1,샤이니퀸,한,암,3세,54,이현종,최영주,손병철,453,65.6,1.4,"계란형큰, 망사눈",9-   -   - 9- 8- 9- 7,00:14.5,  ,  ,00:25.8,00:37.8,00:44.2,  ,01:17.0,2020년07월18일(토),흐림,다습,국6,1200M
5047,5,12,서니케이,한,암,3세,54,송재철,안해양,강경운,457,65.6,15.2,망사눈,12-   -   - 10- 10- 10- 10,00:14.9,  ,  ,00:25.9,00:38.0,00:44.6,  ,01:17.2,2020년07월18일(토),흐림,다습,국6,1200M
5048,6,11,소중한골든,한,거,3세,56,이철경,서인석,최영훈,451,65.6,15.2,"계란형큰, 망사눈",11-   -   - 11- 11- 11- 11,00:14.9,  ,  ,00:26.4,00:38.3,00:44.7,  ,01:17.2,2020년07월18일(토),흐림,다습,국6,1200M
5049,7,9,오피서커맨딩,한,암,3세,54,이동하,정호익,윤지중,467,65.6,15.2,망사눈,8-   -   - 8- 9- 8- 8,00:14.0,  ,  ,00:25.3,00:37.8,00:44.1,  ,01:17.3,2020년07월18일(토),흐림,다습,국6,1200M
5050,8,6,강철다리,한,암,3세,54,조재로,서정하,공이공팔,471,65.6,15.2,"계란형큰, 망사",7-   -   - 7- 7- 7- 6,00:14.0,  ,  ,00:25.3,00:37.6,00:44.0,  ,01:17.4,2020년07월18일(토),흐림,다습,국6,1200M
5051,9,5,골든배지,한,암,3세,54,김용근,강성오,이경희,472,10.9,2.5,망사,2-   -   - 4- 4- 4- 5,00:13.7,  ,  ,00:24.6,00:36.4,00:42.7,  ,01:17.8,2020년07월18일(토),흐림,다습,국6,1200M
5052,10,4,일기비호,한,암,3세,54,박상우,배휴준,명인환,456,65.6,15.2,"계란형큰+, 망사",5-   -   - 6- 6- 6- 9,00:13.8,  ,  ,00:25.2,00:37.4,00:43.9,  ,01:18.0,2020년07월18일(토),흐림,다습,국6,1200M
5053,11,7,월드특급,한,거,3세,56,이혁,박종곤,김명식,473,1.2,2.5,"반가지큰, 망사눈",3-   -   - 1- 1- 1- 4,00:13.7,  ,  ,00:24.3,00:36.0,00:42.3,  ,01:18.4,2020년07월18일(토),흐림,다습,국6,1200M
5054,12,3,메니스퍼트,한,암,3세,54,박병윤,심승태,최현기,502,65.6,1.4,,10-   -   - 12- 12- 12- 12,00:14.8,  ,  ,00:26.7,00:39.2,00:45.9,  ,01:19.8,2020년07월18일(토),흐림,다습,국6,1200M
5055,1,12,방주,한,거,3세,56.5,문세영,박윤규,오종환,504,4.3,2.8,"반가지큰, 망사눈",3-   -   - 1- 1- 1- 1,00:13.4,  ,  ,00:30.1,00:41.9,00:48.0,  ,01:21.6,2020년07월18일(토),흐림,다습,국6,1300M
5056,2,10,가나파크,한,암,3세,53.5,하정훈,구자흥,김한수,498,9.1,3.2,,2-   -   - 2- 3- 2- 2,00:13.4,  ,  ,00:30.6,00:42.5,00:48.6,  ,01:22.2,2020년07월18일(토),흐림,다습,국6,1300M
5057,3,9,클린하트,한,수,3세,56,이준철,김대근,김경민,521,6.1,10.6,,10-   -   - 8- 9- 9- 4,00:14.1,  ,  ,00:31.4,00:43.7,00:50.2,  ,01:22.3,2020년07월18일(토),흐림,다습,국6,1300M
5058,4,4,알파독,한,거,3세,55,이현종,박대흥,우순근,503,46,15.2,"계란형큰, 망사눈",4-   -   - 7- 7- 7- 5,00:13.8,  ,  ,00:31.4,00:43.5,00:50.1,  ,01:22.5,2020년07월18일(토),흐림,다습,국6,1300M
5059,5,2,왕인행차,한,수,3세,56.5,안토니오,서홍수,전영규,476,1.5,1,"계란형큰, 망사눈",1-   -   - 3- 2- 3- 3,00:13.4,  ,  ,00:30.8,00:42.5,00:48.7,  ,01:22.7,2020년07월18일(토),흐림,다습,국6,1300M
5060,6,6,파라곤파워,한,거,3세,55,박을운,신삼영,김은갑,483,735.2,38.1,,5-   -   - 4- 4- 4- 6,00:13.8,  ,  ,00:30.9,00:43.1,00:49.8,  ,01:23.9,2020년07월18일(토),흐림,다습,국6,1300M
5061,7,7,강화처녀,한,암,3세,53,이동국,서인석,서운석,428,44.6,15.2,망사눈,9-   -   - 9- 8- 8- 7,00:14.1,  ,  ,00:31.7,00:43.7,00:50.2,  ,01:24.0,2020년07월18일(토),흐림,다습,국6,1300M
5062,8,5,보헤미안뮤직,한,암,3세,53,김효정,배대선,이미경,468,735.2,38.1,망사,11-   -   - 11- 11- 11- 10,00:14.4,  ,  ,00:32.4,00:45.0,00:51.6,  ,01:24.6,2020년07월18일(토),흐림,다습,국6,1300M
5063,9,1,럭키불패,한,수,3세,55,이기회,김동균,윤대우,447,735.2,38.1,,8-   -   - 10- 10- 10- 8,00:14.0,  ,  ,00:31.9,00:44.6,00:51.1,  ,01:24.7,2020년07월18일(토),흐림,다습,국6,1300M
5064,10,8,스마트돌풍,한,수,3세,55,박병윤,김동균,김태성,492,735.2,38.1,"계란형큰, 망사눈",12-   -   - 12- 12- 12- 11,00:14.5,  ,  ,00:32.6,00:45.4,00:52.0,  ,01:25.0,2020년07월18일(토),흐림,다습,국6,1300M
5065,11,3,하트제니,한,암,3세,53,조재로,박희철,선우패션,431,735.2,38.1,망사눈,6-   -   - 6- 6- 6- 9,00:13.9,  ,  ,00:31.4,00:43.4,00:50.1,  ,01:26.6,2020년07월18일(토),흐림,다습,국6,1300M
5066,12,11,청산가세,한,거,3세,55,정평수,지용철,김종식,460,490.1,34.6,망사눈,7-   -   - 5- 5- 5- 12,00:13.9,  ,  ,00:30.9,00:43.3,00:50.0,  ,01:27.8,2020년07월18일(토),흐림,다습,국6,1300M
5067,1,1,에코빅터,미,거,3세,56,박태종,김점오,이일형,495,8.8,2.7,"반가지큰, 망사눈",1-   -   - 1- 1- 1- 1,00:13.5,  ,  ,00:24.4,00:36.3,00:42.4,01:01.0,01:14.7,2020년08월08일(토),흐림,포화,혼4,1200M
5068,2,8,마이티붐,미,암,3세,54,송재철,토니,조병태,433,4.4,2.7,"계란형큰, 망사,혀끈+",3-   -   - 6- 6- 5- 2,00:13.7,  ,  ,00:25.0,00:37.5,00:43.6,01:02.2,01:15.3,2020년08월08일(토),흐림,포화,혼4,1200M
5069,3,6,파인터치,미,수,3세,56,이혁,홍대유,최동근,426,8.8,2.7,,9-   -   - 9- 9- 9- 4,00:14.2,  ,  ,00:25.8,00:38.5,00:44.8,01:02.9,01:15.6,2020년08월08일(토),흐림,포화,혼4,1200M
5070,4,10,흥록대부,미,수,2세,54.5,이준철,김대근,고광숙,484,8.8,2.7,,5-   -   - 2- 2- 2- 3,00:13.7,  ,  ,00:24.5,00:36.6,00:43.0,01:02.3,01:15.9,2020년08월08일(토),흐림,포화,혼4,1200M
5071,5,2,몬스터케이,미,수,2세,54.5,안토니오,우창구,강경운,497,8.8,2.7,,8-   -   - 8- 8- 8- 7,00:14.2,  ,  ,00:25.6,00:38.2,00:44.5,01:03.4,01:17.0,2020년08월08일(토),흐림,포화,혼4,1200M
5072,6,5,퍼스트드림,미,수,3세,56,문세영,안병기,김광명,497,8.8,2.7,"계란형큰, 망사눈",7-   -   - 7- 7- 7- 6,00:13.8,  ,  ,00:25.3,00:37.8,00:44.1,01:03.3,01:17.2,2020년08월08일(토),흐림,포화,혼4,1200M
5073,7,9,톱플레이,미,수,3세,56,김동수,전승규,장석은,505,8.8,2.7,"JR러깅, 눈가면",4-   -   - 4- 4- 4- 5,00:13.7,  ,  ,00:24.8,00:37.3,00:43.6,01:03.1,01:18.1,2020년08월08일(토),흐림,포화,혼4,1200M
5074,8,3,켄터키망치,미,거,3세,56,김용근,강환민,(주)나스카,474,8.8,2.7,"계란형큰, 망사",6-   -   - 5- 5- 6- 9,00:13.8,  ,  ,00:25.0,00:37.5,00:44.0,01:03.9,01:18.8,2020년08월08일(토),흐림,포화,혼4,1200M
5075,9,4,라이드머니,미,거,3세,56,조상범,임채덕,박덕희,495,8.8,2.7,"반가지큰, 망사눈, 혀끈",2-   -   - 3- 3- 3- 8,00:13.6,  ,  ,00:24.7,00:37.1,00:43.5,01:03.9,01:19.7,2020년08월08일(토),흐림,포화,혼4,1200M
5076,10,7,애니멀위너,미,수,2세,54.5,김정준,김윤섭,김재용,505,8.8,2.7,,10-   -   - 10- 10- 10- 10,00:14.5,  ,  ,00:26.2,00:38.9,00:45.5,01:06.0,01:20.8,2020년08월08일(토),흐림,포화,혼4,1200M
5077,1,10,천지여걸,한,암,3세,54,서승운,김동균,최임규,503,5.2,1.9,"계란형큰, 망사눈",7-   -   - 3- 3- 3- 2,00:13.7,  ,  ,00:30.5,00:42.8,00:49.2,  ,01:21.6,2020년07월18일(토),맑음,다습,국6,1300M
5078,2,2,러브위드미,한,암,3세,54,김효정,배대선,서창식,489,6.9,5.7,"계란형큰+, 망사눈,Triabit-",1-   -   - 1- 1- 1- 1,00:13.5,  ,  ,00:30.2,00:42.5,00:48.9,  ,01:21.7,2020년07월18일(토),맑음,다습,국6,1300M
5079,3,4,당대로얄,한,암,4세,54,안토니오,토니,김광두,424,3,1.9,"계란형큰, 망사눈",4-   -   - 5- 5- 5- 4,00:13.7,  ,  ,00:30.7,00:43.2,00:49.6,  ,01:22.4,2020년07월18일(토),맑음,다습,국6,1300M
5080,4,8,해피먼스,한,암,3세,54,문세영,박윤규,박덕희,512,6.9,4.3,"계란형큰, 망사눈",8-   -   - 8- 6- 6- 5,00:13.9,  ,  ,00:31.0,00:43.5,00:49.8,  ,01:22.7,2020년07월18일(토),맑음,다습,국6,1300M
5081,5,11,플라잉주노,한,암,4세,54,김정준,심승태,김형순,469,41.3,5.7,"반가지큰,망사눈-",11-   -   - 11- 11- 10- 6,00:14.5,  ,  ,00:32.2,00:44.3,00:50.5,  ,01:23.0,2020년07월18일(토),맑음,다습,국6,1300M
5082,6,5,매드디바,한,암,3세,54,하정훈,박천서,한명로,487,5.4,1.3,"반가지큰, 망사눈, 혀끈",5-   -   - 6- 7- 7- 7,00:13.7,  ,  ,00:30.7,00:43.5,00:49.8,  ,01:23.2,2020년07월18일(토),맑음,다습,국6,1300M
5083,7,6,유롱스타,한,암,3세,54,박태종,정호익,장위에셩,478,9.5,2.1,망사눈,3-   -   - 2- 2- 2- 3,00:13.5,  ,  ,00:30.3,00:42.6,00:49.0,  ,01:23.3,2020년07월18일(토),맑음,다습,국6,1300M
5084,8,12,파이널에이스,한,암,3세,54,이혁,조현수,김선식,474,41.3,5.7,"계란형큰+, 망사눈",10-   -   - 10- 10- 11- 8,00:14.2,  ,  ,00:31.8,00:44.3,00:50.8,  ,01:24.1,2020년07월18일(토),맑음,다습,국6,1300M
5085,9,7,세명강자,한,암,3세,54,송재철,최영주,이기철,445,41.3,5.7,"계란형큰, 망사눈",6-   -   - 9- 9- 9- 10,00:13.7,  ,  ,00:31.0,00:43.9,00:50.4,  ,01:24.5,2020년07월18일(토),맑음,다습,국6,1300M
5086,10,3,패밀리호프,한,암,4세,54,이현종,손영표,김은갑,474,41.3,5.7,망사눈,2-   -   - 4- 4- 4- 9,00:13.5,  ,  ,00:30.6,00:43.0,00:49.6,  ,01:25.6,2020년07월18일(토),맑음,다습,국6,1300M
5087,11,9,호크아리랑,한,암,4세,54,조재로,최봉주,오호극,463,41.3,5.7,"망사눈, Triabit",12-   -   - 12- 12- 12- 12,00:14.8,  ,  ,00:32.6,00:45.0,00:51.3,  ,01:25.6,2020년07월18일(토),맑음,다습,국6,1300M
5088,12,1,스마트시티,한,암,3세,54,김동수,구자흥,선용호,454,41.3,5.7,승인편자,9-   -   - 7- 8- 8- 11,00:14.0,  ,  ,00:31.0,00:43.6,00:50.1,  ,01:25.7,2020년07월18일(토),맑음,다습,국6,1300M
5089,1,6,일보등천,한,수,3세,56,문세영,안병기,김기종,503,8.4,1,망사눈,1-   -   - 1- 1- 1- 1,00:13.6,  ,  ,00:36.2,00:48.5,00:55.0,  ,01:28.1,2020년07월18일(토),맑음,다습,국6,1400M
5090,2,7,트루,한,암,3세,53.5,이현종,조현수,이혜란,448,3.2,3.2,"계란형큰, 망사눈",8-   -   - 6- 6- 6- 4,00:14.3,  ,  ,00:37.4,00:49.5,00:55.8,  ,01:29.6,2020년07월18일(토),맑음,다습,국6,1400M
